unit_norm,timestamp_chr,folder,source_file,unit,timestamp,BB_rating,processed_file,n_points,genotype,g_alias,treatment,structural_digital_biomass,structural_height,structural_height_max,structural_leaf_angle,structural_leaf_area,structural_leaf_area_index,structural_leaf_area_projected,structural_leaf_inclination,structural_light_penetration_depth,folder_rating,threshold_source,NDVI_bin1,NDVI_bin2,NDVI_bin3,NDVI_bin4,NDVI_bin5,NDVI_bin6,SRI_bin1,SRI_bin2,SRI_bin3,SRI_bin4,SRI_bin5,SRI_bin6,PSRI_bin1,PSRI_bin2,PSRI_bin3,PSRI_bin4,PSRI_bin5,PSRI_bin6,IPVI_bin1,IPVI_bin2,IPVI_bin3,IPVI_bin4,IPVI_bin5,IPVI_bin6,GB_NDVI_bin1,GB_NDVI_bin2,GB_NDVI_bin3,GB_NDVI_bin4,GB_NDVI_bin5,GB_NDVI_bin6,GR_NDVI_bin1,GR_NDVI_bin2,GR_NDVI_bin3,GR_NDVI_bin4,GR_NDVI_bin5,GR_NDVI_bin6,HUE_bin1,HUE_bin2,HUE_bin3,HUE_bin4,HUE_bin5,HUE_bin6,NPCI_bin1,NPCI_bin2,NPCI_bin3,NPCI_bin4,NPCI_bin5,NPCI_bin6,GREENNESS_bin1,GREENNESS_bin2,GREENNESS_bin3,GREENNESS_bin4,GREENNESS_bin5,GREENNESS_bin6,GNDVI_bin1,GNDVI_bin2,GNDVI_bin3,GNDVI_bin4,GNDVI_bin5,GNDVI_bin6,BNDVI_bin1,BNDVI_bin2,BNDVI_bin3,BNDVI_bin4,BNDVI_bin5,BNDVI_bin6,GRVI_bin1,GRVI_bin2,GRVI_bin3,GRVI_bin4,GRVI_bin5,GRVI_bin6,GLI_bin1,GLI_bin2,GLI_bin3,GLI_bin4,GLI_bin5,GLI_bin6,VARI_bin1,VARI_bin2,VARI_bin3,VARI_bin4,VARI_bin5,VARI_bin6,NGBI_bin1,NGBI_bin2,NGBI_bin3,NGBI_bin4,NGBI_bin5,NGBI_bin6,RGRI_bin1,RGRI_bin2,RGRI_bin3,RGRI_bin4,RGRI_bin5,RGRI_bin6,GI2_bin1,GI2_bin2,GI2_bin3,GI2_bin4,GI2_bin5,GI2_bin6,BLB_bin1,BLB_bin2,BLB_bin3,BLB_bin4,BLB_bin5,BLB_bin6,pcavg_wvl1,pcavg_wvl2,pcavg_wvl3,pcavg_wvl4,pcavg_ndvi,pcavg_sri,pcavg_psri,pcavg_ipvi,pcavg_gb_ndvi,pcavg_gr_ndvi,pcavg_hue,pcavg_npci,pcavg_greenness,pcavg_gndvi,pcavg_bndvi,pcavg_grvi,pcavg_gli,pcavg_vari,pcavg_ngbi,pcavg_rgri,pcavg_gi2,pcavg_blb,cluster_0_ratio,cluster_1_ratio,cluster_2_ratio,cluster_3_ratio,cluster_4_ratio,cluster_5_ratio,cluster_6_ratio,cluster_7_ratio,cluster_8_ratio,cluster_9_ratio,cluster_10_ratio,cluster_11_ratio
0017-01-02,20230912,BB_rating_0,17-1-2_20230912T091421_VIs.csv,0017-01-02,20230912,0,17-1-2_20230912T091421_VIs_binned.csv,257985,Exp59_1_PB1,Exp59_1_PB1,WW_Healthy_3,72703450.0,513.0125,635.229,26.496,141732.0,0.5905,54797.3,2.24144,273.987,0,full_training_only,0.068067373,0.144368422,0.192696684,0.214312019,0.211602349,0.168953153,0.068720701,0.144797399,0.192506515,0.215017264,0.210306163,0.168651957,0.173252645,0.190938449,0.200308591,0.193109437,0.157900654,0.084490225,0.068559688,0.144236621,0.190847596,0.215164848,0.212292365,0.168898882,0.11077387,0.142916395,0.175004652,0.198068813,0.20526328,0.16797299,0.084455229,0.144783716,0.18621473,0.213349563,0.207395405,0.163801358,0.024140938,0.13067814,0.259220497,0.51970851,0.00938039,0.056871524,0.307672321,0.159682311,0.105928753,0.415687461,0.011029155,0,0.147632431,0.1746516,0.183606303,0.179183223,0.164568837,0.150357607,0.117386653,0.149712367,0.183166129,0.200947404,0.190880264,0.157907182,0.112526408,0.144265917,0.170450625,0.192320961,0.198019188,0.182416901,0.08422224,0.143326315,0.191736364,0.203578117,0.201022873,0.17611409,0.100876173,0.126998527,0.172737846,0.197704893,0.206582926,0.195099636,0.085940227,0.149161114,0.203264014,0.209240543,0.192901079,0.159493023,0.127471666,0.151414542,0.168678391,0.178693052,0.188564203,0.185178146,0.180319647,0.194813021,0.201111107,0.1934912,0.145244751,0.085020274,0.100911065,0.126455765,0.17293169,0.195518338,0.207377685,0.196805459,0.133201543,0.112010388,0.140469407,0.185983681,0.226854274,0.201480706,166.8732406922883,247.28953233715137,160.0457662267186,509.72635618349904,0.5316096801498112,3.696536984420232,-0.1646854898004265,0.5917008128387159,0.1424792857488465,0.1354763660557495,-1.6396020400606004,0.0280412577796437,0.3630036261124028,0.3688527863707843,0.5420526563411691,0.2032410500208155,0.2045776419283003,0.3503793439044077,0.2274232475335751,0.7254618508859636,0.4359549294487808,25897.522674725275,0.044820076901201,0.1559294565882201,0.0433358135983451,0.0200901465953493,0.0002882821113158,0.0009817174601566,0.2654377018461742,0.0089367454507914,0.152723292025883,0.0539126505202713,0.0,0.2535441169022918
0017-01-02,20230913,BB_rating_0,17-1-2_20230913T075729_VIs.csv,0017-01-02,20230913,0,17-1-2_20230913T075729_VIs_binned.csv,247329,Exp59_1_PB1,Exp59_1_PB1,WW_Healthy_3,74051000.0,513.2395,614.5525,25.547,144415.5,0.602,54144.1,2.32425,263.214,0,full_training_only,0.066635938,0.145005236,0.19866251,0.216112951,0.210161364,0.163422001,0.067206445,0.145485092,0.198311843,0.216581989,0.208586523,0.163828108,0.156561715,0.194011022,0.209957909,0.203634143,0.158858326,0.076976884,0.067088776,0.144964804,0.196721775,0.216885201,0.210949788,0.163389655,0.098524637,0.142918946,0.180350869,0.20095096,0.209304206,0.167950382,0.081219752,0.146764027,0.192108487,0.210759757,0.206845942,0.162302035,0.026070538,0.138354176,0.271415806,0.501360536,0.00824408,0.054554864,0.28107472,0.167043428,0.111236923,0.431978745,0.008666184,0,0.14111568,0.179675655,0.18845748,0.185315915,0.165775142,0.139660129,0.109769657,0.152757281,0.187654401,0.202117035,0.195348668,0.152352958,0.095840729,0.140599288,0.177057094,0.197164078,0.207187246,0.182151565,0.076755734,0.142957655,0.202378449,0.215071329,0.203963543,0.15887329,0.086280583,0.120297104,0.180194969,0.21163589,0.216536404,0.18505505,0.077563996,0.152575827,0.216108979,0.221625863,0.1941102,0.138015135,0.105909188,0.146579093,0.177623464,0.190306521,0.196017132,0.183564602,0.163145849,0.197338626,0.212063273,0.204139915,0.145221072,0.078091264,0.086316973,0.119767428,0.180178796,0.209250326,0.217737273,0.186749204,0.125945603,0.100396638,0.130918736,0.198771677,0.241504231,0.202463116,144.94883333535492,222.6283937589203,137.3286230082198,487.67111418394126,0.5316945789983317,3.664564573505576,-0.1616379348089356,0.5910539397653719,0.1464887360498095,0.1363553919155307,-1.7010008275532258,0.0365358999967379,0.3593155010441609,0.3700147104407282,0.5488014305596345,0.2022821068965256,0.2089525204824729,0.3458321210010077,0.2347174053339772,0.7184306200435557,0.4375111262829477,24776.21211622576,0.0422444359700438,0.1581661216905888,0.0355099921296258,0.0207875242399409,0.0,0.0,0.2762460749551713,0.0075539364041315,0.1437032950092091,0.048447426712212,0.0,0.2673411928890764
0017-01-02,20230914,BB_rating_0,17-1-2_20230914T080917_VIs.csv,0017-01-02,20230914,0,17-1-2_20230914T080917_VIs_binned.csv,250305,Exp59_1_PB1,Exp59_1_PB1,WW_Healthy_3,68973400.0,544.6555,676.4185,27.071,126616.5,0.5275,50167.1,2.19722,311.336,0,full_training_only,0.0950221,0.184529186,0.216943883,0.204167433,0.168527651,0.130809748,0.09588048,0.185168125,0.21669437,0.204866521,0.167600585,0.129789918,0.168522302,0.193084645,0.202107628,0.192185145,0.153198821,0.090901459,0.095637544,0.184377323,0.215005635,0.205174522,0.169031196,0.130773781,0.129753057,0.168292975,0.188819628,0.194473747,0.177311596,0.141348997,0.112356946,0.185765776,0.20978518,0.200422767,0.162305799,0.129363532,0.028573141,0.139637642,0.25977907,0.495974911,0.008981043,0.067054194,0.280081403,0.164489651,0.108518949,0.434571574,0.012338423,0,0.129163236,0.150236186,0.174678091,0.191450928,0.186031827,0.16843973,0.142306248,0.181540269,0.199530854,0.188317708,0.156108887,0.132196034,0.124509436,0.158767015,0.177834083,0.187753275,0.185858957,0.165277234,0.090564952,0.151577172,0.206877116,0.214604078,0.191950848,0.144425834,0.097453563,0.13111033,0.185583778,0.208974072,0.205445347,0.17143291,0.091401933,0.160563076,0.21878973,0.216474897,0.181108721,0.131661643,0.115183895,0.151686988,0.176932828,0.182875378,0.188058114,0.185262796,0.148661004,0.185751065,0.212230216,0.208183955,0.154443669,0.090730092,0.09748953,0.13057083,0.185671697,0.206907989,0.206500368,0.172859586,0.151822776,0.129725735,0.154970935,0.190128044,0.207698608,0.165653902,192.24121771438843,278.6078544176105,177.83382273626177,514.9154351690937,0.5056131170540328,3.4620966805308,-0.1626173646752881,0.5728474288148298,0.1236054474392046,0.1094554672145655,-1.6287877724871658,0.0446407390712059,0.372603936026982,0.3500015193467125,0.5296568153958797,0.1905468075738293,0.1993912221755035,0.3264815247091205,0.2312198714797024,0.7632167237083465,0.4331574994189353,26161.34063943189,0.0548742239521343,0.145305915656062,0.0392085115964872,0.0308207610898446,0.0005790201692025,0.0016003474121015,0.3250313635924984,0.0073262135297712,0.1308183485058063,0.0497153150834754,4.020973397240004e-06,0.2147159584392189
0017-01-02,20230915,BB_rating_0,17-1-2_20230915T080527_VIs.csv,0017-01-02,20230915,0,17-1-2_20230915T080527_VIs_binned.csv,230211,Exp59_1_PB1,Exp59_1_PB1,WW_Healthy_3,70624150.0,563.478,702.498,25.4515,125409.0,0.5225,47241.35,2.32818,278.9035,0,full_training_only,0.069561553,0.156312582,0.208228533,0.214540463,0.198046038,0.153310831,0.070279542,0.156841404,0.208108944,0.215270552,0.196750502,0.152749056,0.155065436,0.202682622,0.233680067,0.205572067,0.13477849,0.068221318,0.070082841,0.156151851,0.206251982,0.215609103,0.198619455,0.153284767,0.119061168,0.156780379,0.184612578,0.195476996,0.195007841,0.149061038,0.0901493,0.164169639,0.202721898,0.208742566,0.184260253,0.149956344,0.01962113,0.117896191,0.291528207,0.515978819,0.007097836,0.047877816,0.2850816,0.173405481,0.119742704,0.409965882,0.011804333,0,0.122884982,0.162733114,0.190226717,0.195726306,0.179883492,0.148545389,0.121343365,0.167403713,0.197573393,0.200809738,0.178124919,0.134744872,0.116969099,0.152691918,0.173192464,0.19123416,0.203932421,0.161979938,0.06831,0.124384076,0.204882203,0.236710379,0.219720868,0.145992474,0.08533682,0.115821394,0.178093856,0.221455196,0.231899106,0.167393628,0.07197187,0.129152976,0.220722718,0.246140406,0.199225473,0.132786557,0.110903383,0.145290041,0.177124547,0.197002635,0.209163399,0.160515996,0.150590328,0.212762247,0.234352383,0.207351633,0.127496033,0.067447376,0.085367231,0.115260967,0.178311076,0.218957173,0.232915693,0.16918786,0.164410041,0.114790345,0.135519154,0.178249519,0.228351382,0.178679559,188.468257381272,267.853547397822,178.2954333198674,508.684280942266,0.523492358791629,3.6129367989339753,-0.1704843447714992,0.585935227719126,0.1316387874954469,0.1253916000415742,-1.7125125473602345,0.0253255143175746,0.369342367619846,0.3588680100885241,0.5324016611665042,0.2041967799749548,0.2047291847163075,0.3472379264595143,0.2261049820232226,0.7189828533785515,0.4355931399808641,25844.542527385747,0.047839256601118,0.1349683329909479,0.0379392185744819,0.0178069558147971,0.0004502004047432,0.0025569634638331,0.3149217394344958,0.0074479756279858,0.1361572117296874,0.0406666462692373,0.0,0.259245499088672
0017-01-02,20230916,BB_rating_0,17-1-2_20230916T034430_VIs.csv,0017-01-02,20230916,0,17-1-2_20230916T034430_VIs_binned.csv,239423,Exp59_1_PB1,Exp59_1_PB1,WW_Healthy_3,70651450.0,581.909,732.3095,25.2755,121468.0,0.506,46531.0,2.34326,299.357,0,full_training_only,0.068375961,0.121864518,0.171664641,0.20335259,0.231068058,0.203674232,0.068989792,0.122571697,0.171560986,0.204358794,0.22966427,0.202854461,0.171416873,0.200895729,0.219817178,0.194750123,0.135683787,0.077436309,0.068756083,0.121789329,0.169897701,0.2041922,0.231761467,0.20360322,0.100356716,0.120452286,0.165910629,0.205575466,0.229660075,0.178044828,0.084449624,0.12561349,0.175736919,0.207256202,0.222644094,0.184299671,0.020708119,0.121529678,0.304745158,0.49415052,0.00904675,0.049819775,0.274972308,0.159211654,0.117900809,0.43462704,0.013288189,0,0.143147157,0.181489325,0.193573854,0.18127629,0.154688655,0.145824718,0.11402721,0.137009762,0.176884615,0.206976637,0.205389329,0.159712447,0.094631795,0.115731168,0.155883053,0.202601602,0.240004846,0.191147537,0.077332899,0.118508583,0.175186782,0.210909425,0.226524762,0.191537549,0.092506799,0.097139658,0.146212878,0.201577428,0.242149413,0.220413824,0.079822116,0.126408005,0.199572008,0.230150006,0.209557087,0.154490778,0.110632568,0.116812738,0.154533518,0.196690808,0.229088613,0.192241754,0.196738579,0.219772473,0.209655016,0.177221245,0.120935288,0.0756774,0.092531864,0.096671777,0.146304783,0.199208779,0.242801105,0.222481692,0.14190366,0.091378021,0.104822845,0.152951053,0.252866266,0.256078155,186.51011807554,280.3962860710959,179.70560472469228,536.7599979951801,0.541794825613546,3.9170761888768286,-0.172944348795037,0.6004582606042966,0.1532013980859778,0.1445056524264736,-1.7098912145170964,0.0312882667299008,0.3635803245849692,0.3722490374832105,0.5568627529258928,0.2140925273359024,0.2161389889538688,0.3609410200981695,0.2412183319427746,0.7172833493870815,0.4424933983576938,27271.94005807296,0.0452327319424854,0.146186396075872,0.0334645586408707,0.0191785436096082,0.0006526178396244,0.0017515420727984,0.2326982589840213,0.0135197153744131,0.1710785036104503,0.0471021662701837,0.0,0.289134965579672
0017-01-02,20231031,BB_rating_0,17-1-2_20231031T080909_VIs.csv,0017-01-02,20231031,0,17-1-2_20231031T080909_VIs_binned.csv,175475,Exp60_1_PB1,Exp60_1_PB1,WW_Healthy_3,48976550.0,444.7425,690.289,28.184,109932.55,0.458,45896.95,2.125475,258.808,0,full_training_only,0.211191562,0.214880274,0.166584949,0.1472748,0.131071836,0.128996579,0.213114848,0.215053763,0.166495081,0.147906658,0.130416381,0.127013269,0.160400331,0.124296427,0.129662684,0.160708277,0.209666106,0.215266174,0.212354618,0.214059293,0.165114025,0.147901938,0.131613455,0.12895667,0.195186053,0.146225635,0.139823382,0.153380424,0.173368224,0.192016282,0.198900855,0.183867418,0.1558985,0.153601012,0.153087926,0.154644288,0.049471435,0.159515601,0.201384813,0.409722183,0.022766776,0.157139194,0.245319848,0.11903566,0.090264143,0.525952011,0.019428337,0,0.207742303,0.174515393,0.148557583,0.141031927,0.142622577,0.185530217,0.193460661,0.1513626,0.146870011,0.152069555,0.163711517,0.192525656,0.194133075,0.144472319,0.141496094,0.159461771,0.168618507,0.191818234,0.213889618,0.221192136,0.173959676,0.135695622,0.118186693,0.137076254,0.20661784,0.181383118,0.165366143,0.149354872,0.137501854,0.159776173,0.211503566,0.229101284,0.177928673,0.136873039,0.115258203,0.129335235,0.184196705,0.155989176,0.152546727,0.153699919,0.162091958,0.191475515,0.140013991,0.1146476,0.133924681,0.17352813,0.221107314,0.216778285,0.206674881,0.180653,0.165691274,0.147923155,0.138249084,0.160808606,0.19267702,0.128257587,0.123624448,0.137996866,0.16347058,0.2539735,263.5236871349195,324.74769055421,227.2514432255307,566.5780595526428,0.4585750541507217,3.190730407841865,-0.1158391665648322,0.5411529824702934,0.1183644557083083,0.0868402559505167,-1.1053454333279673,0.0844574527787814,0.3614797977143103,0.3528828945934851,0.5120284840045459,0.1276450163356747,0.152062353916021,0.2280997065607433,0.208235712959455,0.895259670694595,0.4116464468432296,28787.92012571591,0.0904019140957508,0.1459440495088227,0.0699093565233395,0.0918167805461614,0.0016851864632939,0.0031575678100628,0.2324694595900338,0.0077127476016288,0.0940656129937653,0.0980053833942991,0.0,0.1648319414728414
0017-01-02,20231101,BB_rating_0,17-1-2_20231101T080421_VIs.csv,0017-01-02,20231101,0,17-1-2_20231101T080421_VIs_binned.csv,197936,Exp60_1_PB1,Exp60_1_PB1,WW_Healthy_3,43281450.0,432.845,656.9055,26.0235,100038.4,0.4165,39767.4,2.279505,253.608,0,full_training_only,0.221344273,0.233348153,0.167099466,0.147729569,0.128137378,0.102341161,0.222977656,0.233211419,0.166532611,0.148037981,0.127191052,0.102049282,0.131156817,0.128024413,0.146763266,0.175980518,0.216524951,0.201550035,0.222632568,0.232484237,0.165563617,0.148431816,0.128566809,0.102320952,0.201070043,0.157874262,0.146026999,0.158061191,0.173172136,0.163795368,0.205738218,0.20184302,0.160577156,0.157283162,0.147552744,0.127005699,0.049945437,0.163148695,0.21332653,0.396582734,0.017399563,0.159597041,0.225494754,0.127079585,0.09738422,0.535315046,0.014726394,0,0.175718414,0.179623717,0.16495736,0.156040336,0.15396896,0.169691213,0.189955339,0.165538356,0.157252849,0.162330248,0.164972516,0.159950691,0.200990224,0.155869351,0.144446409,0.158400485,0.173642863,0.166650668,0.1996069,0.237678992,0.191547844,0.148018836,0.120047091,0.103100337,0.188774763,0.201850158,0.179276407,0.159122716,0.142258082,0.128717874,0.197999788,0.243229448,0.195740832,0.148191572,0.114514425,0.100323935,0.16348822,0.170989118,0.167658194,0.163594365,0.17168664,0.162583463,0.105745613,0.115844116,0.145957307,0.190792839,0.236651389,0.205008736,0.188830338,0.201072102,0.179705854,0.157687858,0.142783523,0.129920325,0.207213443,0.147911446,0.134068588,0.145562202,0.168968758,0.196275564,169.48282273057958,217.3158142025705,145.96304866219384,450.69023825883113,0.4528470754829551,3.053942731695023,-0.1107600762108882,0.5348133888870047,0.1111189477356543,0.0801009887658402,-1.153388736209776,0.0826069913062298,0.3588683832930991,0.3485167172561892,0.5052587225680555,0.126171327740161,0.1525808716088922,0.2182200564166971,0.2061075546712651,0.8622814609950157,0.410050922686469,22896.06740331724,0.0916726260213319,0.1382671718170706,0.0711014408958812,0.1022118081442823,0.0,4.564612084049724e-05,0.2657111412037389,0.0048334170178882,0.081280525843312,0.0807277006020216,0.0,0.1641485223336325
0017-01-02,20231102,BB_rating_0,17-1-2_20231102T081444_VIs.csv,0017-01-02,20231102,0,17-1-2_20231102T081444_VIs_binned.csv,179830,Exp60_1_PB1,Exp60_1_PB1,WW_Healthy_3,43625200.0,448.655,706.585,27.1205,97240.05,0.405,40355.4,2.193665,272.8755,0,full_training_only,0.244462734,0.216535893,0.152663393,0.137604475,0.128629182,0.120104322,0.246161734,0.21658131,0.152349214,0.138027117,0.127745301,0.119135324,0.144886917,0.129794298,0.144814623,0.171045973,0.205807933,0.203650256,0.245586035,0.215868585,0.151061854,0.138271783,0.129146346,0.120065396,0.217483179,0.155413446,0.140944225,0.143947061,0.164366346,0.177845743,0.23416004,0.193655119,0.146771951,0.140388144,0.144430851,0.140593894,0.049902686,0.163193016,0.21714953,0.388188845,0.015714842,0.165851082,0.224463794,0.121200657,0.092936824,0.545030183,0.016368543,0,0.171815133,0.170202472,0.160081634,0.153653233,0.155749693,0.188497834,0.2147417,0.165167102,0.151776678,0.150870266,0.155307791,0.162136462,0.211072741,0.149820107,0.138175711,0.147456751,0.168904904,0.184569786,0.201359417,0.227118248,0.184466829,0.146838133,0.123938303,0.11627907,0.183699007,0.195200356,0.174283251,0.155512917,0.146147215,0.145157254,0.198112998,0.235758473,0.190786399,0.147410935,0.119022453,0.108908743,0.153585859,0.165535013,0.165022986,0.16371509,0.173727446,0.178413607,0.119414561,0.119587537,0.144462548,0.184274842,0.226469735,0.205790778,0.183749061,0.194443981,0.174683685,0.153866689,0.146948083,0.146308501,0.203892565,0.142651393,0.133514986,0.139476172,0.159723072,0.220741812,235.69707501529223,278.6451315130957,200.5632375020853,517.7601290107324,0.4461436900725474,3.0846223675795343,-0.1148024336388315,0.5318638954463666,0.1059219207514555,0.0720707560750873,-1.147385312440661,0.088764172196323,0.3656646708789305,0.3385837230075651,0.5039259990556142,0.1310401327914235,0.1597975973485715,0.2285291459327295,0.2168225344230128,0.8530590232538424,0.4139733158132375,26305.96771903464,0.1054682912917782,0.1480112508457705,0.0596596786910546,0.1106910994178861,0.0007716782884399,0.0035899816027422,0.2526407613892446,0.0061510588208979,0.0828715379324613,0.0736113984711823,0.0,0.1565332632485419
0017-01-02,20231103,BB_rating_0,17-1-2_20231103T080209_VIs.csv,0017-01-02,20231103,0,17-1-2_20231103T080209_VIs_binned.csv,208475,Exp60_1_PB1,Exp60_1_PB1,WW_Healthy_3,53958950.0,471.071,695.6185,28.8355,114613.0,0.4775,47154.65,2.07445,275.4265,0,full_training_only,0.248954236,0.205775688,0.159997122,0.136289936,0.123783939,0.125199079,0.250883936,0.205838068,0.15981085,0.136864588,0.122990999,0.123611559,0.164703455,0.123204921,0.130809867,0.149373612,0.195871738,0.236036408,0.25011513,0.204936199,0.158514823,0.137143817,0.124138924,0.125151108,0.214796587,0.161881737,0.148886874,0.144737536,0.154532852,0.175164415,0.23574502,0.187570453,0.155004773,0.143094243,0.138935391,0.139650119,0.048303154,0.151922293,0.194066435,0.402643003,0.021144022,0.181921094,0.246747201,0.113841975,0.083903263,0.538263286,0.017244276,0,0.18802648,0.166113403,0.150287825,0.147774153,0.152825482,0.194972657,0.215392807,0.166496371,0.152076408,0.145192626,0.149745036,0.171096752,0.209914271,0.157018331,0.148560545,0.147860128,0.15553594,0.181110786,0.232861989,0.21234004,0.163839721,0.132651348,0.119533038,0.138773865,0.216100821,0.185546585,0.157712438,0.143680229,0.137045512,0.159914416,0.230652948,0.219572124,0.168136751,0.132777932,0.11641824,0.132442004,0.177538284,0.158096107,0.158561759,0.156708751,0.163179876,0.185915223,0.141987263,0.115429083,0.131085547,0.163617269,0.209628002,0.238252835,0.216172781,0.184927728,0.158019468,0.142298596,0.137673963,0.160907464,0.185959947,0.128768437,0.134121597,0.150099532,0.164269097,0.236781389,222.7670224247512,271.77598752848064,189.10596474397408,511.07432066194986,0.4447039134026507,3.123330154376928,-0.1110558652899675,0.5315247297288493,0.1043180662747641,0.0712260771853176,-0.9982678346775018,0.0854460645576132,0.3655369596296755,0.3406865525713913,0.5017275316384415,0.1264460415158744,0.1519603587039786,0.2284424080384892,0.2089016403226095,0.8879216182170724,0.4112984642287285,25966.0545367742,0.0950646037283647,0.1385815205311325,0.0702426626206789,0.1275694115600568,0.0004542072151299,0.0016815330943108,0.2336992761676508,0.0083593455550508,0.0966108410564666,0.0834388318176986,0.0,0.1442977666534592
0017-01-02,20231106,BB_rating_0,17-1-2_20231106T075951_VIs.csv,0017-01-02,20231106,0,17-1-2_20231106T075951_VIs_binned.csv,216667,Exp60_1_PB1,Exp60_1_PB1,WW_Healthy_3,53138950.0,475.576,688.862,26.614,111663.5,0.4655,44970.05,2.232485,281.4015,0,full_training_only,0.220864276,0.197210466,0.162830519,0.146861313,0.133790563,0.138442864,0.222569271,0.197327262,0.162631647,0.147407778,0.132873378,0.137190664,0.160792586,0.132282214,0.138333226,0.158120171,0.193110801,0.217361002,0.221939659,0.19652739,0.16119206,0.14769208,0.13424287,0.138405941,0.211042752,0.159036678,0.148310541,0.15184592,0.159641293,0.170122815,0.217010435,0.176455113,0.154716685,0.150456692,0.146658236,0.154702839,0.041229167,0.134192101,0.182745873,0.456086991,0.017566127,0.168179741,0.291272403,0.122091224,0.084154186,0.488198649,0.014283537,0,0.184661254,0.170035123,0.157061297,0.153641302,0.151112075,0.183488948,0.200701544,0.162988946,0.153236563,0.152618097,0.155830429,0.17462442,0.214268901,0.156645913,0.149238232,0.157795142,0.158210526,0.163841286,0.21543582,0.202995024,0.169471809,0.140555612,0.128225605,0.14331613,0.209175879,0.193971983,0.163347257,0.148752625,0.139410584,0.145341672,0.213883348,0.203041888,0.167894873,0.13828402,0.126648382,0.150247488,0.190532932,0.168368596,0.160909666,0.160373916,0.158932934,0.160881955,0.146320567,0.124230075,0.138517112,0.169554948,0.201820034,0.219557264,0.209254344,0.193284254,0.163656505,0.147335626,0.140029078,0.146440193,0.187813557,0.149450539,0.138119788,0.156913605,0.171581274,0.196121237,178.638500556153,224.59599292924165,151.89913553979147,461.78319264124207,0.4605895883215335,3.242317755585965,-0.1152370167806263,0.5422365783099193,0.1078024378392299,0.0848825795220292,-1.0159810534151972,0.0600149724615424,0.3612464659880932,0.3484544752630251,0.498695023763042,0.1377267551524896,0.1524138479319765,0.2592668230950519,0.1962362545952699,0.8552679089443416,0.4108192951182007,23460.04429707339,0.0884165455364482,0.120023405608987,0.0781905235147422,0.1159181360961859,0.0,0.0,0.2331737355630581,0.0094644109356206,0.1030636270334783,0.0802013625408088,0.0,0.1715482531706705
0017-01-02,20231109,BB_rating_0,17-1-2_20231109T013805_VIs.csv,0017-01-02,20231109,0,17-1-2_20231109T013805_VIs_binned.csv,262425,Exp60_1_PB1,Exp60_1_PB1,WW_Healthy_3,61670700.0,482.17375,703.378,25.201,127926.5,0.533,47369.975,2.34892,273.837,0,full_training_only,0.301695083,0.253766852,0.156606478,0.108430428,0.089272098,0.090229061,0.304344832,0.253826023,0.156495822,0.108869487,0.088759909,0.087703927,0.125382403,0.144111566,0.170347653,0.184308699,0.180066983,0.195782696,0.303212499,0.252596383,0.155382633,0.108998505,0.089596169,0.090213811,0.330427723,0.185229793,0.143909653,0.11736658,0.10146894,0.121597311,0.311003964,0.22184022,0.145342278,0.110996341,0.096706815,0.114110383,0.032386396,0.094232638,0.136149376,0.560762123,0.010593503,0.165875965,0.37438685,0.150267018,0.083888429,0.375089229,0.016368474,0,0.142717166,0.140696486,0.141851705,0.1592448,0.18963887,0.225850973,0.277099938,0.198575964,0.152557813,0.124130465,0.116244144,0.131391675,0.344330541,0.180859216,0.144691947,0.122881792,0.100332051,0.106904452,0.193766307,0.221959444,0.239681716,0.163139505,0.104758236,0.076694792,0.203375482,0.299759003,0.21550922,0.132845747,0.082804564,0.065705984,0.195819695,0.194900318,0.200721768,0.162748823,0.127057154,0.118752241,0.240157781,0.240650369,0.175120856,0.140124178,0.112203206,0.09174361,0.079440488,0.100845552,0.160080149,0.239367388,0.225027106,0.195239318,0.203444121,0.298782813,0.216039261,0.132113604,0.083315538,0.066304663,0.213055159,0.148423359,0.127647899,0.130143851,0.149947604,0.230782128,290.0318529103553,352.0419815185291,279.5290578260455,562.2843783938268,0.4137332971008193,2.8324843328586025,-0.1156423427205247,0.5090214948184466,0.0493274863793299,0.0388243576641993,-0.9267793385700558,0.0288319761424934,0.3792397696208894,0.3117906445541293,0.4274678358550575,0.1205190755835149,0.119211293193492,0.2539430187291113,0.1497767666770725,0.8627994059911703,0.3930608320433071,28569.62508192055,0.1455626581742936,0.0613081639089531,0.0928584066031277,0.1222894022261709,0.0017423210947776,0.0036461818937068,0.3243794183032177,0.005442349556535,0.0503003869260532,0.0554773498257678,0.0,0.136993361487396
